ax_axis,ay_axis,az_axis,magn_z,x_axis,y_axis,z_axis,activity_type
0,0,0,0,-7,-1,0,pause
0,0,0,0,-7,-1,0,pause
0,0,0,0,-2,0,-1,pause
0,0,0,0,-2,0,-1,pause
0,0,0,0,-1,-1,4,pause
0,0,0,0,-1,1,1,pause
0,0,0,0,-1,1,1,pause
0,0,0,0,-3,-1,-2,pause
0,0,0,0,-3,-1,-2,pause
0,0,0,0,-3,-2,-1,pause
0,0,0,0,-3,-2,-1,pause
0,0,0,0,-4,-1,0,pause
0,0,0,0,-4,-1,0,pause
0,0,0,0,-1,-2,-1,pause
0,0,0,0,-3,-3,-2,pause
0,0,0,0,-3,-3,-2,pause
0,0,0,0,-4,-2,-4,pause
0,0,0,0,-4,-2,-4,pause
0,0,0,0,-3,0,-2,pause
0,0,0,0,-7,-1,-3,pause
0,0,0,0,-7,-1,-3,pause
0,0,0,0,-8,-1,-4,pause
0,0,0,0,-8,-1,-4,pause
0,0,0,0,0,-1,-2,pause
0,0,0,0,-3,1,-3,pause
0,0,0,0,-3,1,-3,pause
0,0,0,0,-1,-3,-6,pause
0,0,0,0,-1,-3,-6,pause
0,0,0,0,-7,-1,-11,pause
0,0,0,0,-7,-1,-11,pause
0,0,0,0,-2,0,-3,pause
0,0,0,0,-2,0,-3,pause
0,0,0,0,-3,-2,0,pause
0,0,0,0,-4,-3,7,pause
0,0,0,0,-4,-3,7,pause
0,0,0,0,-5,1,7,pause
0,0,0,0,-5,1,7,pause
0,0,0,0,-1,1,12,pause
0,0,0,0,3,1,11,pause
0,0,0,0,3,1,11,pause
0,0,0,0,6,1,11,pause
0,0,0,0,6,1,11,pause
0,0,0,0,1,2,8,pause
0,0,0,0,2,-2,2,pause
0,0,0,0,2,-2,2,pause
0,0,0,0,1,0,2,pause
0,0,0,0,1,0,2,pause
0,0,0,0,-3,-2,0,pause
0,0,0,0,-1,-4,-4,pause
0,0,0,0,-3,-2,-2,pause
0,0,0,0,-3,-2,-2,pause
0,0,0,0,-2,-3,-2,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-3,0,0,pause
0,0,0,0,-6,0,-6,pause
0,0,0,0,-6,0,-6,pause
0,0,0,0,-8,-2,-1,pause
0,0,0,0,-8,-2,-1,pause
0,0,0,0,-4,-2,1,pause
0,0,0,0,-6,-1,-3,pause
0,0,0,0,-6,-1,-3,pause
0,0,0,0,0,-2,2,pause
0,0,0,0,0,-2,2,pause
0,0,0,0,-4,-3,1,pause
0,0,0,0,-3,-4,1,pause
0,0,0,0,-3,-4,1,pause
0,0,0,0,-2,-4,0,pause
0,0,0,0,-2,-4,0,pause
0,0,0,0,-4,-3,-5,pause
0,0,0,0,-1,-2,-9,pause
0,0,0,0,-1,-2,-9,pause
0,0,0,0,-4,-4,-3,pause
0,0,0,0,-4,-4,-3,pause
0,0,0,0,-3,-1,-2,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-1,0,-1,pause
0,0,0,0,-3,-1,-2,pause
0,0,0,0,-4,-3,-2,pause
0,0,0,0,-4,-3,-2,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-2,0,2,pause
0,0,0,0,-2,1,0,pause
0,0,0,0,-2,-2,0,pause
0,0,0,0,-2,-2,0,pause
0,0,0,0,-4,-1,-1,pause
0,0,0,0,-4,-1,-1,pause
0,0,0,0,-4,-1,-1,pause
0,0,0,0,-4,-1,-1,pause
0,0,0,0,1,-1,-3,pause
0,0,0,0,1,-1,-3,pause
0,0,0,0,5,-5,-5,pause
0,0,0,0,11,-1,-3,pause
0,0,0,0,11,-1,-3,pause
0,0,0,0,7,-1,-3,pause
0,0,0,0,6,3,-5,pause
0,0,0,0,-5,1,-4,pause
0,0,0,0,-5,1,-4,pause
0,0,0,0,-5,1,-7,pause
0,0,0,0,-5,1,-7,pause
0,0,0,0,3,-2,-2,pause
0,0,0,0,-1,-6,4,pause
0,0,0,0,-1,-6,4,pause
0,0,0,0,-3,5,6,pause
0,0,0,0,-3,5,6,pause
0,0,0,0,-1,2,12,pause
0,0,0,0,-3,0,9,pause
0,0,0,0,-3,0,9,pause
0,0,0,0,-6,-2,8,pause
0,0,0,0,-6,-2,8,pause
0,0,0,0,-6,2,16,pause
0,0,0,0,-4,4,9,pause
0,0,0,0,-4,4,9,pause
0,0,0,0,-2,7,2,pause
0,0,0,0,-2,7,2,pause
0,-1,0,0,0,7,7,pause
0,0,0,0,0,7,7,pause
0,0,0,0,4,5,-5,pause
0,1,0,0,4,5,-5,pause
0,1,0,0,4,5,-5,pause
0,0,0,0,4,2,8,pause
0,0,0,0,4,2,8,pause
0,0,0,0,-16,-4,-3,pause
0,0,0,0,-16,-4,-3,pause
0,0,0,0,-9,-8,-6,pause
0,0,0,0,11,-3,-2,pause
0,0,0,0,11,-3,-2,pause
0,0,0,0,2,-4,-4,pause
0,0,0,0,2,-4,-4,pause
0,0,0,0,2,-3,-4,pause
0,0,0,0,-5,-6,0,pause
0,0,0,0,-5,-6,0,pause
0,0,0,0,1,-2,-2,pause
0,0,0,0,1,-2,-2,pause
0,0,0,0,1,1,-6,pause
0,0,0,0,0,-2,-9,pause
0,0,0,0,-2,-3,-11,pause
0,0,0,0,-2,-3,-11,pause
0,0,0,0,0,-2,-7,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-2,-1,0,pause
0,0,0,0,-4,1,-4,pause
0,0,0,0,-4,1,-4,pause
0,0,0,0,-2,-2,-7,pause
0,0,0,0,-3,2,-6,pause
0,0,0,0,-3,2,-6,pause
0,0,0,0,0,-4,-5,pause
0,0,0,0,0,-4,-5,pause
0,0,0,0,4,-5,-7,pause
0,0,0,0,2,0,-3,pause
0,0,0,0,2,0,-3,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
0,0,0,0,-3,0,-5,pause
-2,4,0,0,-1,3,0,pause
-2,4,0,0,-1,3,0,pause
-1,3,0,0,-20,-4,5,pause
-1,3,0,0,-20,-4,5,pause
-1,1,1,0,-40,-14,19,pause
-1,0,0,0,-69,-41,23,pause
0,-2,0,0,-35,-46,-13,pause
1,0,-1,0,-35,-46,-13,pause
1,-1,-1,0,5,-30,-25,pause
0,0,-1,0,-42,-19,-29,pause
1,0,0,0,-42,-19,-29,pause
2,-1,0,0,-105,-44,-1,pause
2,-2,0,0,-105,-44,-1,pause
2,-2,-1,0,-66,-49,16,pause
2,-2,0,0,-57,-30,12,pause
2,-2,-1,0,-57,-30,12,pause
1,-2,0,0,-37,-6,-1,pause
1,-2,0,0,-37,-6,-1,pause
1,-1,-1,0,-38,3,-5,pause
0,-1,0,0,-30,7,-4,pause
0,-1,0,0,-30,7,-4,pause
0,-1,0,0,-6,5,-4,pause
0,0,0,0,-6,5,-4,pause
0,0,0,0,-10,1,-4,pause
0,-1,0,0,-10,-1,1,pause
0,-1,-1,0,-10,-1,1,pause
0,-1,-1,0,-29,5,4,pause
0,-1,-1,0,-29,5,4,pause
0,-1,-1,0,-44,15,-1,pause
0,-1,0,0,-44,15,-1,pause
0,-1,0,0,-60,31,2,pause
0,0,0,0,-60,31,2,pause
-1,-1,-1,0,-62,43,15,pause
-1,-1,0,0,-41,70,13,pause
-1,-1,0,0,-41,70,13,pause
-1,-1,1,0,3,66,-10,pause
-1,0,0,0,3,66,-10,pause
-1,0,1,0,-15,47,-24,pause
-1,-1,0,0,-4,27,-31,pause
-1,0,0,0,-4,27,-31,pause
0,0,0,0,-38,11,-37,pause
0,0,-1,0,-16,17,-50,pause
0,0,0,0,-20,28,-59,pause
0,0,0,0,-20,28,-59,pause
0,0,0,0,-17,30,-52,pause
0,0,0,0,-17,30,-52,pause
1,0,0,0,-26,24,-35,pause
1,0,0,0,12,15,-28,pause
1,0,0,0,12,15,-28,pause
0,0,-1,0,-16,1,-16,pause
0,0,-1,0,-16,1,-16,pause
1,0,0,0,-7,8,0,pause
1,0,0,0,23,14,3,pause
1,0,1,0,23,14,3,pause
0,0,1,0,73,-5,-4,pause
0,1,1,0,73,-5,-4,pause
0,1,1,0,73,-23,-5,pause
0,1,1,0,60,-20,6,pause
0,2,1,0,60,-20,6,pause
0,2,0,0,53,-2,17,pause
0,2,0,0,53,-2,17,pause
0,2,0,0,23,19,39,pause
-1,2,0,0,23,19,39,pause
-1,-1,1,0,12,42,47,pause
-2,0,2,0,12,42,47,pause
-1,0,-2,0,-151,24,49,pause
-3,-4,0,0,14,95,119,pause
-2,0,2,0,14,95,119,pause
-2,0,0,0,-72,99,98,pause
-4,-1,-1,0,-72,99,98,pause
-4,-1,-1,0,-32,108,80,pause
-3,-1,-1,0,-59,93,71,pause
-4,-1,-2,0,-59,93,71,pause
-2,0,-3,0,-125,49,48,pause
-2,0,-3,0,-125,49,48,pause
-3,0,-3,0,-20,17,50,pause
-3,1,-3,0,-16,-3,65,pause
-3,1,-3,0,-16,-3,65,pause
-2,1,0,0,-15,-26,50,pause
-2,0,-1,0,-15,-26,50,pause
-1,1,-1,0,-89,-47,36,pause
0,0,0,0,-94,-69,19,pause
0,0,1,0,-86,-59,8,pause
0,0,1,0,-86,-59,8,pause
0,-1,1,0,-82,-46,-6,pause
0,-1,1,0,-32,-20,2,pause
0,-1,0,0,-32,-20,2,pause
0,-1,0,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
0,0,-1,0,-55,-5,9,pause
-1,1,-2,0,-85,-10,-13,pause
0,0,-2,0,-104,-50,47,pause
-1,0,-1,0,-103,-35,63,pause
-1,0,-1,0,-103,-35,63,pause
-1,0,-1,0,-52,-17,60,pause
0,0,0,0,-33,2,28,pause
0,0,0,0,-2,15,-2,pause
0,0,0,0,-2,15,-2,pause
0,0,0,0,26,16,-28,pause
-1,1,0,0,26,16,-28,pause
0,1,0,0,21,4,-53,pause
0,0,0,0,22,-3,-50,pause
1,0,0,0,22,-3,-50,pause
1,0,0,0,34,-3,-8,pause
0,0,0,0,34,-3,-8,pause
0,0,0,0,40,4,29,pause
0,0,0,0,65,16,38,pause
0,0,0,0,65,16,38,pause
0,0,0,0,67,22,1,pause
0,0,0,0,67,22,1,pause
0,0,0,0,56,19,-41,pause
0,0,0,0,45,5,-57,pause
0,1,0,0,45,5,-57,pause
0,0,0,0,20,-2,-61,pause
0,0,0,0,20,-2,-61,pause
0,0,0,0,10,13,-11,pause
0,0,0,0,10,13,-11,pause
0,0,0,0,10,13,-11,pause
0,0,1,0,10,21,21,pause
0,0,1,0,8,21,39,pause
0,0,1,0,1,11,38,pause
0,0,1,0,1,11,38,pause
0,0,0,0,-14,-3,21,pause
0,0,0,0,-14,-3,21,pause
0,0,0,0,-14,-11,2,pause
0,0,0,0,-10,-9,-12,pause
0,0,0,0,-10,-9,-12,pause
0,0,0,0,0,0,-19,pause
0,0,0,0,6,6,-18,pause
0,0,0,0,10,10,-8,pause
0,0,0,0,10,10,-8,pause
0,0,0,0,11,7,4,pause
0,0,0,0,11,7,4,pause
0,0,0,0,10,4,9,pause
0,0,0,0,6,0,4,pause
0,0,0,0,6,0,4,pause
0,0,0,0,1,-2,-2,pause
0,0,0,0,1,-2,-2,pause
0,0,0,0,-2,0,-6,pause
0,0,0,0,-3,2,-6,pause
0,0,0,0,-3,2,-6,pause
0,0,0,0,2,8,-3,pause
0,0,0,0,2,8,-3,pause
0,0,0,0,9,7,4,pause
0,0,0,0,13,4,7,pause
0,0,0,0,13,4,7,pause
0,0,0,0,11,-1,1,pause
0,0,0,0,11,-1,-9,pause
0,0,0,0,11,-1,-11,pause
0,0,0,0,11,-1,-11,pause
0,0,0,0,8,3,-11,pause
0,0,0,0,8,3,-11,pause
0,0,0,0,6,5,-8,pause
0,0,0,0,-3,1,-2,pause
0,0,0,0,-3,1,-2,pause
0,0,0,0,-10,-3,4,pause
0,0,0,0,-10,-3,4,pause
0,0,0,0,-10,-2,11,pause
0,0,0,0,-6,1,16,pause
0,0,0,0,-6,1,16,pause
0,0,0,0,-8,1,7,pause
0,0,0,0,-8,1,7,pause
0,0,0,0,-6,0,1,pause
0,0,0,0,-4,-3,-3,pause
0,0,0,0,-4,-3,-3,pause
0,0,0,0,-4,-2,-5,pause
0,0,0,0,2,5,-9,pause
0,0,0,0,6,7,-7,pause
0,0,0,0,6,7,-7,pause
0,0,0,0,13,11,3,pause
0,0,0,0,13,11,3,pause
0,0,0,0,9,6,-2,pause
0,0,0,0,1,-1,-11,pause
0,0,0,0,1,-1,-11,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
0,0,0,0,-3,-2,-5,pause
-2,-1,1,0,-3,-2,-5,pause
-2,0,0,0,-47,-31,-119,pause
-2,0,-1,0,-47,-31,-119,pause
1,2,-2,0,24,-23,-112,pause
2,1,-1,0,-20,4,-108,pause
1,0,0,0,-7,6,5,pause
0,0,0,0,-7,6,5,pause
-2,-1,2,0,11,19,132,pause
-3,0,4,0,144,68,160,pause
-1,2,1,0,144,68,160,pause
1,1,1,0,-20,23,78,pause
2,0,1,0,-20,23,78,pause
1,0,0,0,-67,-26,25,pause
1,0,0,0,-8,-15,-49,pause
0,0,0,0,-8,-15,-49,pause
0,0,-1,0,3,7,-80,pause
0,0,-1,0,3,7,-80,pause
0,0,-1,0,26,33,-87,pause
1,0,0,0,36,51,-49,pause
0,0,0,0,36,51,-49,pause
0,0,0,0,73,63,-7,pause
-1,0,0,0,73,63,-7,pause
0,-1,0,0,72,45,17,pause
0,0,-1,0,59,22,19,pause
0,-1,-1,0,59,22,19,pause
-2,-1,-1,0,57,19,17,pause
-1,-1,-1,0,102,5,-7,pause
0,0,-1,0,29,11,-61,pause
0,0,0,0,29,11,-61,pause
0,0,-1,0,70,22,-68,pause
-1,1,-1,0,70,22,-68,pause
-1,1,-1,0,70,22,-68,pause
-1,1,-1,0,70,22,-68,abs
2,1,0,0,19,29,-28,abs
0,0,1,0,19,29,-28,abs
0,0,1,0,38,45,10,abs
1,0,1,0,80,56,25,abs
0,0,1,0,80,56,25,abs
0,0,1,0,87,45,29,abs
-1,0,0,0,87,45,29,abs
-1,0,0,0,102,28,12,abs
0,0,0,0,66,15,-27,abs
-1,0,0,0,66,15,-27,abs
0,0,-1,0,49,17,-33,abs
0,0,-1,0,19,7,-49,abs
0,0,-1,0,8,24,-49,abs
0,0,-1,0,8,24,-49,abs
-1,0,-1,0,34,26,-9,abs
0,0,0,0,34,26,-9,abs
-1,0,0,0,52,31,-1,abs
0,0,0,0,30,11,8,abs
1,0,1,0,30,11,8,abs
1,0,1,0,36,16,8,abs
0,0,0,0,36,16,8,abs
0,0,1,0,-20,-25,29,abs
0,0,0,0,-15,-9,15,abs
1,0,0,0,-15,-9,15,abs
1,0,0,0,7,12,18,abs
0,0,0,0,7,12,18,abs
0,0,0,0,31,23,13,abs
-1,0,0,0,27,10,-5,abs
-1,0,0,0,27,10,-5,abs
0,0,0,0,23,1,-31,abs
0,0,0,0,26,-12,-37,abs
0,0,0,0,-1,-21,-36,abs
1,0,0,0,-1,-21,-36,abs
1,0,0,0,15,-7,-6,abs
0,0,0,0,15,-7,-6,abs
0,0,0,0,10,-5,10,abs
0,0,0,0,9,1,17,abs
0,0,1,0,9,1,17,abs
0,0,1,0,7,2,21,abs
0,0,1,0,7,2,21,abs
0,0,1,0,13,3,11,abs
0,0,1,0,13,1,-16,abs
0,0,0,0,13,1,-16,abs
0,0,0,0,20,8,-36,abs
0,0,0,0,20,8,-36,abs
0,0,0,0,2,3,-34,abs
0,0,0,0,6,4,-24,abs
0,0,0,0,6,4,-24,abs
0,0,0,0,-13,4,-22,abs
0,-1,-1,0,-13,4,-22,abs
0,-1,0,0,-9,19,-18,abs
0,-1,-1,0,-1,14,-27,abs
0,-2,-1,0,-17,18,-32,abs
-1,-2,-1,0,-17,18,-32,abs
0,-2,-1,0,23,34,-28,abs
1,1,0,0,143,59,-39,abs
1,1,1,0,143,59,-39,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
1,0,0,0,-18,25,-19,abs
10,10,3,0,-18,25,-19,abs
9,8,3,0,-11,46,68,abs
7,5,2,0,-11,46,68,abs
5,3,2,0,-52,21,25,abs
5,1,2,0,116,14,-57,abs
2,5,2,0,116,14,-57,abs
3,3,0,0,25,-3,-25,abs
1,2,-1,0,29,0,-51,abs
0,1,-2,0,59,4,-73,abs
-2,3,-3,0,59,4,-73,abs
-1,3,-6,0,93,1,-81,abs
-3,1,-1,0,93,1,-81,abs
-3,2,-3,0,144,-1,-84,abs
-4,-1,-4,0,97,9,-93,abs
-4,1,-3,0,97,9,-93,abs
-3,0,-3,0,81,-1,-62,abs
-3,0,-4,0,81,-1,-62,abs
-4,1,-5,0,123,-8,-60,abs
-5,2,-5,0,37,-32,-59,abs
-6,-2,-4,0,37,-32,-59,abs
-3,-1,-1,0,-24,-41,44,abs
0,1,1,0,-24,-41,44,abs
0,1,1,0,-38,-26,67,abs
-1,0,1,0,-39,-23,69,abs
0,-1,1,0,-39,-23,69,abs
2,-1,1,0,-64,-10,107,abs
3,0,1,0,-64,-10,107,abs
3,0,2,0,-61,-21,112,abs
5,0,3,0,-55,-26,117,abs
5,0,3,0,-37,-26,90,abs
5,0,3,0,-37,-26,90,abs
5,-1,3,0,-47,-9,65,abs
6,0,3,0,-35,-7,43,abs
5,0,3,0,-35,-7,43,abs
4,-1,2,0,-8,-10,5,abs
3,-1,2,0,-8,-10,5,abs
2,0,1,0,13,11,-44,abs
0,0,0,0,33,29,-85,abs
-2,0,0,0,33,29,-85,abs
-3,0,-1,0,45,34,-107,abs
-4,0,-2,0,45,34,-107,abs
-5,0,-2,0,59,28,-99,abs
-5,1,-2,0,77,29,-88,abs
-5,1,-3,0,77,29,-88,abs
-4,1,-3,0,84,36,-88,abs
-4,0,-3,0,84,36,-88,abs
-5,1,-4,0,57,11,-94,abs
-7,2,-5,0,48,-22,-86,abs
-4,-2,-1,0,-34,-49,35,abs
1,0,1,0,-34,-49,35,abs
1,2,2,0,-34,-8,92,abs
0,1,1,0,-47,-22,49,abs
0,0,1,0,-47,-22,49,abs
1,-1,1,0,-56,-21,92,abs
2,-1,2,0,-56,-21,92,abs
3,0,2,0,-49,-19,102,abs
3,-1,2,0,-53,-27,113,abs
4,-1,2,0,-53,-27,113,abs
5,0,2,0,-29,-26,113,abs
5,-1,2,0,-29,-26,113,abs
6,0,2,0,-33,-23,96,abs
7,0,3,0,-30,-18,72,abs
7,0,3,0,-30,-18,72,abs
7,0,3,0,-30,-18,72,abs
4,-1,2,0,-21,-7,17,abs
2,0,1,0,15,6,-27,abs
1,0,0,0,22,22,-71,abs
-2,0,-1,0,34,35,-93,abs
-3,0,-1,0,34,35,-93,abs
-4,1,-1,0,46,38,-101,abs
-5,1,-2,0,50,29,-83,abs
-5,1,-2,0,50,29,-83,abs
-4,1,-2,0,49,45,-72,abs
-4,1,-3,0,49,45,-72,abs
-4,1,-3,0,56,29,-82,abs
-5,2,-3,0,42,-4,-89,abs
-7,4,-4,0,42,-4,-89,abs
-7,0,-4,0,-12,-24,-54,abs
-4,-1,-1,0,-12,-24,-54,abs
0,1,2,0,-52,-29,78,abs
1,2,2,0,-37,-33,68,abs
0,0,1,0,-37,-33,68,abs
0,-1,1,0,-51,-12,74,abs
2,-2,1,0,-51,-12,74,abs
2,-1,1,0,-44,-19,105,abs
3,-1,2,0,-49,-15,117,abs
5,-2,2,0,-43,-29,110,abs
5,-2,2,0,-43,-29,110,abs
6,-2,2,0,-43,-29,89,abs
7,-1,3,0,-38,-38,74,abs
6,-1,2,0,-17,-22,34,abs
5,-1,1,0,-17,-22,34,abs
3,-1,1,0,2,12,-24,abs
1,0,0,0,21,12,-68,abs
-1,0,0,0,21,12,-68,abs
-2,0,0,0,35,23,-104,abs
-3,0,-1,0,35,23,-104,abs
-4,1,-1,0,44,34,-118,abs
-5,1,-1,0,42,33,-113,abs
-5,1,-1,0,42,33,-113,abs
-6,1,-2,0,59,43,-104,abs
-6,1,-2,0,59,43,-104,abs
-5,1,-2,0,53,25,-92,abs
-5,1,-3,0,47,17,-92,abs
-7,2,-3,0,47,17,-92,abs
-8,3,-3,0,45,-11,-75,abs
-6,-1,-3,0,45,-11,-75,abs
-2,-1,-1,0,-20,-18,33,abs
2,2,2,0,-3,-16,86,abs
1,2,1,0,-3,-16,86,abs
0,-1,0,0,-30,-12,49,abs
1,-1,1,0,-43,-19,93,abs
3,0,1,0,-37,-19,107,abs
4,-1,1,0,-37,-19,107,abs
4,-1,1,0,-38,-11,108,abs
5,-1,2,0,-38,-11,108,abs
5,-1,2,0,-45,-17,105,abs
5,-1,2,0,-35,-26,93,abs
5,-1,2,0,-35,-26,93,abs
6,0,2,0,-16,-40,78,abs
6,-1,2,0,-16,-40,78,abs
6,-1,1,0,-16,-30,33,abs
3,-1,1,0,-4,10,-11,abs
1,0,0,0,15,23,-47,abs
0,0,0,0,15,23,-47,abs
-2,0,0,0,36,23,-81,abs
-2,0,0,0,36,23,-81,abs
-2,0,0,0,36,23,-81,abs
-2,0,0,0,36,23,-81,abs
-2,0,0,0,36,23,-81,abs
-2,0,0,0,36,23,-81,abs
-10,1,-5,0,36,23,-81,abs
-9,2,-5,0,69,21,-105,abs
-10,2,-5,0,69,21,-105,abs
-11,2,-5,0,50,-24,-98,abs
-8,0,-3,0,-14,-19,10,abs
-4,0,-1,0,-14,-19,10,abs
0,2,1,0,-34,-12,102,abs
0,1,1,0,-34,-12,102,abs
1,-1,0,0,-43,-7,97,abs
2,-1,1,0,-43,-7,97,abs
2,-1,1,0,-44,-6,110,abs
3,-1,1,0,-44,-6,110,abs
3,-1,1,0,-44,-6,110,abs
5,-2,2,0,-42,-8,116,abs
5,-2,2,0,-42,-8,116,abs
7,0,3,0,-50,-9,103,abs
7,-1,3,0,-41,-15,82,abs
5,-1,2,0,-16,-10,5,abs
3,-1,1,0,12,1,-32,abs
1,0,0,0,12,1,-32,abs
0,1,0,0,31,8,-66,abs
-1,1,0,0,39,13,-103,abs
-3,1,-1,0,39,13,-103,abs
-4,0,-1,0,36,8,-128,abs
-4,1,-1,0,36,8,-128,abs
-5,1,-1,0,41,-11,-120,abs
-5,1,-1,0,46,14,-123,abs
-5,1,-2,0,46,14,-123,abs
-6,0,-2,0,45,42,-123,abs
-7,1,-3,0,45,42,-123,abs
-8,2,-3,0,47,13,-116,abs
-10,1,-4,0,20,-11,-74,abs
-6,-1,-2,0,20,-11,-74,abs
-2,-1,0,0,-34,0,91,abs
2,2,1,0,-34,0,91,abs
1,1,0,0,-22,-2,80,abs
1,-1,0,0,-32,-10,73,abs
2,-1,1,0,-47,-13,107,abs
3,0,1,0,-47,-13,107,abs
4,-1,1,0,-48,-3,116,abs
4,-1,2,0,-47,-12,125,abs
5,-1,2,0,-43,-15,109,abs
6,-1,2,0,-43,-15,109,abs
7,-1,2,0,-46,-21,102,abs
7,-1,2,0,-28,-33,71,abs
7,-1,2,0,-28,-33,71,abs
6,-1,1,0,-4,1,10,abs
3,-1,1,0,-4,1,10,abs
2,0,1,0,10,16,-40,abs
0,0,0,0,24,16,-77,abs
-1,0,0,0,24,16,-77,abs
-2,0,-1,0,37,18,-105,abs
-3,1,-1,0,37,18,-105,abs
-4,1,-1,0,44,18,-113,abs
-4,1,-1,0,52,24,-120,abs
-5,1,-2,0,52,24,-120,abs
-6,1,-2,0,50,27,-109,abs
-5,2,-2,0,46,17,-96,abs
-6,1,-3,0,44,25,-96,abs
-8,4,-4,0,44,25,-96,abs
-8,1,-4,0,3,-16,-54,abs
-4,-1,-1,0,3,-16,-54,abs
1,0,1,0,-40,-11,92,abs
1,2,1,0,-30,-14,72,abs
1,0,1,0,-30,-14,72,abs
1,-1,1,0,-28,-23,76,abs
2,-1,1,0,-28,-23,76,abs
3,0,1,0,-38,-15,107,abs
3,-1,1,0,-44,-10,106,abs
3,-1,1,0,-44,-10,106,abs
5,-2,2,0,-37,-7,113,abs
5,-2,2,0,-37,-7,113,abs
5,-2,1,0,-39,-10,105,abs
6,-1,2,0,-43,-14,100,abs
7,-1,3,0,-43,-14,100,abs
7,-1,3,0,-26,-26,62,abs
4,-1,1,0,-9,4,-3,abs
2,-1,1,0,14,20,-43,abs
1,0,1,0,14,20,-43,abs
-1,0,0,0,33,35,-79,abs
-2,0,0,0,33,35,-79,abs
-3,0,0,0,39,40,-84,abs
-4,0,-1,0,98,68,-115,abs
-6,0,-3,0,98,68,-115,abs
-4,7,-2,0,159,54,-130,abs
-4,0,-2,0,159,54,-130,abs
-5,0,-3,0,104,26,-105,abs
-4,-1,-3,0,91,9,-94,abs
-4,0,-3,0,91,9,-94,abs
-6,2,-5,0,74,-26,-83,abs
-8,4,-6,0,74,-26,-83,abs
-7,-2,-3,0,-28,-57,-50,abs
-2,-1,0,0,-60,-28,103,abs
1,1,2,0,-60,-28,103,abs
0,0,2,0,-36,-36,84,abs
0,-1,1,0,-45,-9,72,abs
2,-2,1,0,-59,-10,116,abs
3,-1,2,0,-59,-10,116,abs
4,-1,2,0,-47,-11,117,abs
5,-1,2,0,-47,-6,113,abs
6,-1,2,0,-20,-20,33,abs
4,-1,1,0,5,7,-22,abs
2,-1,1,0,5,7,-22,abs
1,0,0,0,25,22,-63,abs
-1,0,0,0,25,22,-63,abs
-2,1,0,0,42,25,-96,abs
-3,1,-1,0,47,14,-114,abs
-4,0,-1,0,47,14,-114,abs
-4,1,-1,0,56,10,-109,abs
-5,1,-2,0,56,10,-109,abs
-5,1,-2,0,60,13,-109,abs
-5,1,-2,0,51,4,-112,abs
-5,0,-2,0,51,4,-112,abs
-5,1,-2,0,17,0,-109,abs
-9,4,-3,0,17,0,-109,abs
-9,1,-3,0,25,-6,-76,abs
1,0,1,0,-19,-9,67,abs
2,3,1,0,-16,-11,91,abs
1,1,0,0,-16,-11,91,abs
0,-1,0,0,-27,1,46,abs
1,-1,0,0,-53,-19,88,abs
2,-1,1,0,-53,-19,88,abs
3,0,2,0,-39,-10,111,abs
4,-1,2,0,-39,-10,111,abs
4,-1,1,0,-42,-6,116,abs
4,-1,1,0,-48,-15,122,abs
5,-1,2,0,-48,-15,122,abs
