x_axis,y_axis,z_axis,ax_axis,ay_axis,az_axis,activity_type
70,-21,-37,-1,-2,-5,pushups
70,-21,-37,-1,-2,-5,pushups
43,-12,-31,-2,1,-5,pushups
43,-12,-31,-2,1,-5,pushups
56,-2,-28,-1,-1,-3,pushups
56,-2,-28,-1,-1,-3,pushups
48,6,-30,-1,0,-3,pushups
48,6,-30,-1,0,-3,pushups
72,7,-30,-1,-1,-3,pushups
72,7,-30,-1,-1,-3,pushups
79,6,-32,0,-1,-2,pushups
79,6,-32,0,-1,-2,pushups
93,21,-32,0,1,-2,pushups
93,21,-32,0,1,-2,pushups
125,45,-51,0,1,-1,pushups
125,45,-51,0,1,-1,pushups
141,60,-52,-1,2,-3,pushups
141,60,-52,-1,2,-3,pushups
157,47,-54,-1,-2,-5,pushups
157,47,-54,-1,-2,-5,pushups
178,49,-56,-1,-2,-7,pushups
178,49,-56,-1,-2,-7,pushups
145,47,-41,-2,0,-7,pushups
145,47,-41,-2,0,-7,pushups
122,39,-27,0,-4,-3,pushups
122,39,-27,0,-4,-3,pushups
90,41,-23,1,-2,-2,pushups
90,41,-23,1,-2,-2,pushups
130,54,-23,0,-2,-3,pushups
130,54,-23,0,-2,-3,pushups
152,52,-36,0,-3,-3,pushups
152,52,-36,0,-3,-3,pushups
121,37,-16,0,-2,-5,pushups
121,37,-16,0,-2,-5,pushups
73,13,-8,0,-2,-4,pushups
73,13,-8,0,-2,-4,pushups
17,-7,0,-1,-2,-4,pushups
17,-7,0,-1,-2,-4,pushups
-15,-29,6,0,-2,-4,pushups
-15,-29,6,0,-2,-4,pushups
-98,-60,28,0,-2,-5,pushups
-98,-60,28,0,-2,-5,pushups
-167,-79,59,-3,-1,-4,pushups
-167,-79,59,-3,-1,-4,pushups
-240,-105,80,0,2,-2,pushups
-240,-105,80,0,2,-2,pushups
-290,-133,92,0,-2,3,pushups
-290,-133,92,0,-2,3,pushups
-260,-125,99,2,1,7,pushups
-260,-125,99,2,1,7,pushups
-185,-75,82,-1,5,9,pushups
-185,-75,82,-1,5,9,pushups
-135,-48,68,0,3,8,pushups
-135,-48,68,0,3,8,pushups
-94,-29,66,1,4,7,pushups
-94,-29,66,1,4,7,pushups
-76,-14,65,1,4,5,pushups
-76,-14,65,1,4,5,pushups
-68,1,55,1,4,4,pushups
-68,1,55,1,4,4,pushups
-53,8,44,1,2,4,pushups
-53,8,44,1,2,4,pushups
-59,28,48,0,3,2,pushups
-59,28,48,0,3,2,pushups
-61,44,33,1,1,3,pushups
-61,44,33,1,1,3,pushups
-63,70,27,1,1,3,pushups
-63,70,27,1,1,3,pushups
-59,68,24,2,0,4,pushups
-59,68,24,2,0,4,pushups
-33,67,11,1,1,3,pushups
-33,67,11,1,1,3,pushups
-26,61,6,0,0,1,pushups
-26,61,6,0,0,1,pushups
-36,52,-1,0,1,0,pushups
-36,52,-1,0,1,0,pushups
-49,49,-4,0,0,-1,pushups
-49,49,-4,0,0,-1,pushups
-30,50,-1,-1,1,1,pushups
-30,50,-1,-1,1,1,pushups
-54,44,0,0,0,0,pushups
-54,44,0,0,0,0,pushups
-46,33,8,1,0,1,pushups
-46,33,8,1,0,1,pushups
64,23,-3,0,-1,3,pushups
64,23,-3,0,-1,3,pushups
-51,13,3,0,0,3,pushups
-51,13,3,0,0,3,pushups
-81,-16,-5,0,-1,3,pushups
-81,-16,-5,0,-1,3,pushups
-47,-33,-3,0,0,4,pushups
-47,-33,-3,0,0,4,pushups
-41,-45,-1,0,-2,4,pushups
-41,-45,-1,0,-2,4,pushups
-51,-50,2,1,0,5,pushups
-51,-50,2,1,0,5,pushups
-14,-53,8,1,2,5,pushups
-14,-53,8,1,2,5,pushups
-1,-39,8,1,-1,6,pushups
-1,-39,8,1,-1,6,pushups
25,-23,3,1,1,4,pushups
25,-23,3,1,1,4,pushups
60,-9,-7,1,0,4,pushups
60,-9,-7,1,0,4,pushups
85,1,-17,1,0,1,pushups
85,1,-17,1,0,1,pushups
105,-2,-21,0,0,-1,pushups
105,-2,-21,0,0,-1,pushups
109,-9,-25,0,-3,-2,pushups
109,-9,-25,0,-3,-2,pushups
114,-12,-21,-1,0,-4,pushups
114,-12,-21,-1,0,-4,pushups
119,-34,-32,0,-2,-5,pushups
119,-34,-32,0,-2,-5,pushups
92,-42,-28,-1,-1,-6,pushups
92,-42,-28,-1,-1,-6,pushups
72,-45,-43,-1,-1,-6,pushups
72,-45,-43,-1,-1,-6,pushups
63,-20,-35,-1,0,-5,pushups
63,-20,-35,-1,0,-5,pushups
58,-9,-38,-1,-2,-4,pushups
58,-9,-38,-1,-2,-4,pushups
72,13,-40,-1,0,-3,pushups
72,13,-40,-1,0,-3,pushups
88,24,-51,-1,-1,-2,pushups
88,24,-51,-1,-1,-2,pushups
104,38,-54,-1,1,-1,pushups
104,38,-54,-1,1,-1,pushups
145,56,-58,0,0,-2,pushups
145,56,-58,0,0,-2,pushups
152,68,-50,-2,2,-4,pushups
152,68,-50,-2,2,-4,pushups
198,82,-55,-1,-2,-6,pushups
198,82,-55,-1,-2,-6,pushups
214,90,-59,-2,-2,-10,pushups
214,90,-59,-2,-2,-10,pushups
170,81,-57,0,-4,-7,pushups
170,81,-57,0,-4,-7,pushups
130,77,-26,1,-3,-5,pushups
130,77,-26,1,-3,-5,pushups
122,62,-29,0,-3,-7,pushups
122,62,-29,0,-3,-7,pushups
165,65,-33,0,0,-4,pushups
165,65,-33,0,0,-4,pushups
70,26,-3,0,-2,-5,pushups
70,26,-3,0,-2,-5,pushups
38,-15,0,0,-3,-1,pushups
38,-15,0,0,-3,-1,pushups
14,-39,1,-1,-1,-5,pushups
14,-39,1,-1,-1,-5,pushups
-57,-86,27,-1,-2,-5,pushups
-57,-86,27,-1,-2,-5,pushups
-167,-122,58,-4,-2,-7,pushups
-167,-122,58,-4,-2,-7,pushups
-240,-165,98,-1,2,-3,pushups
-240,-165,98,-1,2,-3,pushups
-285,-181,119,-1,-1,3,pushups
-285,-181,119,-1,-1,3,pushups
-266,-152,118,1,0,6,pushups
-266,-152,118,1,0,6,pushups
-182,-114,112,-1,3,10,pushups
-182,-114,112,-1,3,10,pushups
-133,-57,88,1,4,10,pushups
-133,-57,88,1,4,10,pushups
-90,-21,87,2,5,8,pushups
-90,-21,87,2,5,8,pushups
-81,-1,64,1,5,5,pushups
-81,-1,64,1,5,5,pushups
-65,15,59,0,2,4,pushups
-65,15,59,0,2,4,pushups
-51,16,46,1,2,4,pushups
-51,16,46,1,2,4,pushups
-76,35,37,1,1,4,pushups
-76,35,37,1,1,4,pushups
-62,63,39,1,1,3,pushups
-62,63,39,1,1,3,pushups
-76,62,24,1,1,3,pushups
-76,62,24,1,1,3,pushups
-50,67,17,1,0,4,pushups
-50,67,17,1,0,4,pushups
-44,55,6,1,1,2,pushups
-44,55,6,1,1,2,pushups
-37,44,-3,1,0,1,pushups
-37,44,-3,1,0,1,pushups
-22,41,8,0,1,0,pushups
-22,41,8,0,1,0,pushups
-37,30,-3,0,2,0,pushups
-37,30,-3,0,2,0,pushups
-31,19,-1,0,-1,1,pushups
-31,19,-1,0,-1,1,pushups
-48,7,16,0,-1,2,pushups
-48,7,16,0,-1,2,pushups
-46,-3,21,1,-1,2,pushups
-46,-3,21,1,-1,2,pushups
-56,-20,19,1,-1,3,pushups
-56,-20,19,1,-1,3,pushups
-69,-21,9,1,1,5,pushups
-69,-21,9,1,1,5,pushups
-59,-21,12,1,0,5,pushups
-59,-21,12,1,0,5,pushups
-48,-28,13,1,1,6,pushups
-48,-28,13,1,1,6,pushups
-35,-31,10,2,0,7,pushups
-35,-31,10,2,0,7,pushups
2,-17,10,2,1,5,pushups
2,-17,10,2,1,5,pushups
19,-5,-1,2,0,5,pushups
19,-5,-1,2,0,5,pushups
49,13,-9,1,1,3,pushups
49,13,-9,1,1,3,pushups
77,17,-21,1,0,1,pushups
77,17,-21,1,0,1,pushups
97,15,-28,0,-1,0,pushups
97,15,-28,0,-1,0,pushups
112,13,-28,-1,-1,-3,pushups
112,13,-28,-1,-1,-3,pushups
109,-3,-25,-1,-3,-4,pushups
109,-3,-25,-1,-3,-4,pushups
100,-26,-15,-2,0,-6,pushups
100,-26,-15,-2,0,-6,pushups
98,-36,-23,-1,-1,-6,pushups
98,-36,-23,-1,-1,-6,pushups
65,-33,-18,-2,0,-6,pushups
65,-33,-18,-2,0,-6,pushups
71,-24,-26,-2,0,-6,pushups
71,-24,-26,-2,0,-6,pushups
51,-27,-26,-1,-1,-4,pushups
51,-27,-26,-1,-1,-4,pushups
52,-9,-32,-1,1,-3,pushups
52,-9,-32,-1,1,-3,pushups
66,-9,-41,-1,-1,-2,pushups
66,-9,-41,-1,-1,-2,pushups
67,3,-41,-1,1,-2,pushups
67,3,-41,-1,1,-2,pushups
93,24,-43,0,-1,-2,pushups
93,24,-43,0,-1,-2,pushups
116,47,-61,0,0,-2,pushups
116,47,-61,0,0,-2,pushups
146,60,-72,-1,1,-3,pushups
146,60,-72,-1,1,-3,pushups
150,53,-69,-1,1,-4,pushups
150,53,-69,-1,1,-4,pushups
167,53,-68,-2,-3,-5,pushups
167,53,-68,-2,-3,-5,pushups
147,52,-51,-2,0,-7,pushups
147,52,-51,-2,0,-7,pushups
152,66,-39,-2,-4,-6,pushups
152,66,-39,-2,-4,-6,pushups
89,46,-22,1,-2,-3,pushups
89,46,-22,1,-2,-3,pushups
78,36,-14,1,-3,0,pushups
78,36,-14,1,-3,0,pushups
135,38,-23,1,-2,-3,pushups
135,38,-23,1,-2,-3,pushups
130,34,-26,-1,-4,-4,pushups
130,34,-26,-1,-4,-4,pushups
87,15,-12,-1,-1,-6,pushups
87,15,-12,-1,-1,-6,pushups
7,-5,9,0,-1,-3,pushups
7,-5,9,0,-1,-3,pushups
-24,-21,14,0,-2,-3,pushups
-24,-21,14,0,-2,-3,pushups
-129,-68,30,-1,-1,-5,pushups
-129,-68,30,-1,-1,-5,pushups
-185,-102,67,-3,0,-5,pushups
-185,-102,67,-3,0,-5,pushups
-241,-145,88,-1,0,-2,pushups
-241,-145,88,-1,0,-2,pushups
-257,-141,107,1,0,4,pushups
-257,-141,107,1,0,4,pushups
-227,-99,119,0,3,7,pushups
-227,-99,119,0,3,7,pushups
-150,-42,83,0,3,9,pushups
-150,-42,83,0,3,9,pushups
-115,-23,72,3,3,8,pushups
-115,-23,72,3,3,8,pushups
-73,3,59,2,4,6,pushups
-73,3,59,2,4,6,pushups
-59,14,46,1,3,5,pushups
-59,14,46,1,3,5,pushups
-55,20,41,1,2,3,pushups
-55,20,41,1,2,3,pushups
-53,25,39,0,2,2,pushups
-53,25,39,0,2,2,pushups
-51,34,27,0,2,2,pushups
-51,34,27,0,2,2,pushups
-71,48,32,2,0,3,pushups
-71,48,32,2,0,3,pushups
-66,67,23,1,1,3,pushups
-66,67,23,1,1,3,pushups
-64,68,16,2,-1,4,pushups
-64,68,16,2,-1,4,pushups
-61,65,9,1,2,2,pushups
-61,65,9,1,2,2,pushups
-45,60,-2,0,0,2,pushups
-45,60,-2,0,0,2,pushups
-44,48,6,0,1,1,pushups
-44,48,6,0,1,1,pushups
-41,38,-1,0,2,0,pushups
-41,38,-1,0,2,0,pushups
-25,27,8,0,0,0,pushups
-25,27,8,0,0,0,pushups
-46,19,12,0,1,0,pushups
-46,19,12,0,1,0,pushups
-36,14,9,0,0,-1,pushups
-36,14,9,0,0,-1,pushups
-42,14,12,0,-2,1,pushups
-42,14,12,0,-2,1,pushups
-51,-8,9,0,-2,2,pushups
-51,-8,9,0,-2,2,pushups
-66,-22,17,1,-1,2,pushups
-66,-22,17,1,-1,2,pushups
-81,-29,20,1,0,3,pushups
-81,-29,20,1,0,3,pushups
-92,-26,4,1,0,5,pushups
-92,-26,4,1,0,5,pushups
-57,-23,4,1,0,5,pushups
-57,-23,4,1,0,5,pushups
-74,-33,5,1,0,5,pushups
-74,-33,5,1,0,5,pushups
-39,-33,11,1,1,6,pushups
-39,-33,11,1,1,6,pushups
-30,-31,10,2,0,5,pushups
-30,-31,10,2,0,5,pushups
9,-19,2,1,0,6,pushups
9,-19,2,1,0,6,pushups
23,-2,-4,1,0,4,pushups
23,-2,-4,1,0,4,pushups
57,10,-9,1,1,3,pushups
57,10,-9,1,1,3,pushups
82,17,-19,1,0,1,pushups
82,17,-19,1,0,1,pushups
98,14,-26,0,-1,-1,pushups
98,14,-26,0,-1,-1,pushups
114,13,-29,0,-1,-2,pushups
114,13,-29,0,-1,-2,pushups
119,15,-32,-1,-2,-4,pushups
119,15,-32,-1,-2,-4,pushups
120,7,-27,-1,-1,-5,pushups
120,7,-27,-1,-1,-5,pushups
110,-7,-27,-1,-1,-6,pushups
110,-7,-27,-1,-1,-6,pushups
94,-29,-22,-2,0,-7,pushups
94,-29,-22,-2,0,-7,pushups
80,-34,-22,-1,-1,-6,pushups
80,-34,-22,-1,-1,-6,pushups
55,-27,-18,-2,1,-5,pushups
55,-27,-18,-2,1,-5,pushups
47,-29,-23,0,0,-3,pushups
47,-29,-23,0,0,-3,pushups
44,-18,-28,-1,1,-3,pushups
44,-18,-28,-1,1,-3,pushups
53,-16,-28,-1,-1,-2,pushups
53,-16,-28,-1,-1,-2,pushups
65,-12,-33,-1,0,-2,pushups
65,-12,-33,-1,0,-2,pushups
64,-2,-31,0,0,-2,pushups
64,-2,-31,0,0,-2,pushups
81,22,-43,0,1,-1,pushups
81,22,-43,0,1,-1,pushups
102,51,-49,-1,1,-1,pushups
102,51,-49,-1,1,-1,pushups
128,65,-52,-1,2,-2,pushups
128,65,-52,-1,2,-2,pushups
149,54,-52,-1,1,-3,pushups
149,54,-52,-1,1,-3,pushups
182,55,-59,-1,-4,-6,pushups
182,55,-59,-1,-4,-6,pushups
171,50,-44,-2,-1,-7,pushups
171,50,-44,-2,-1,-7,pushups
138,46,-35,0,-4,-5,pushups
138,46,-35,0,-4,-5,pushups
113,47,-24,0,-3,-3,pushups
113,47,-24,0,-3,-3,pushups
114,47,-24,0,-3,-3,pushups
114,47,-24,0,-3,-3,pushups
143,49,-30,0,-2,-4,pushups
143,49,-30,0,-2,-4,pushups
109,23,-16,0,-3,-4,pushups
109,23,-16,0,-3,-4,pushups
68,4,-2,0,-1,-3,pushups
68,4,-2,0,-1,-3,pushups
43,-14,5,0,-2,-2,pushups
43,-14,5,0,-2,-2,pushups
-1,-37,8,0,-2,-4,pushups
-1,-37,8,0,-2,-4,pushups
-68,-62,19,-1,0,-3,pushups
-68,-62,19,-1,0,-3,pushups
-152,-83,54,-2,-1,-4,pushups
-152,-83,54,-2,-1,-4,pushups
-210,-119,76,-2,-1,-4,pushups
-210,-119,76,-2,-1,-4,pushups
-253,-140,102,-2,0,-1,pushups
-253,-140,102,-2,0,-1,pushups
-271,-136,119,0,0,4,pushups
-271,-136,119,0,0,4,pushups
-225,-109,119,1,2,8,pushups
-225,-109,119,1,2,8,pushups
-141,-65,86,0,5,10,pushups
-141,-65,86,0,5,10,pushups
-98,-35,68,3,3,9,pushups
-98,-35,68,3,3,9,pushups
-58,5,53,2,4,7,pushups
-58,5,53,2,4,7,pushups
-56,22,40,1,4,4,pushups
-56,22,40,1,4,4,pushups
-39,32,37,0,2,3,pushups
-39,32,37,0,2,3,pushups
-39,33,29,0,2,1,pushups
-39,33,29,0,2,1,pushups
-44,39,43,0,1,2,pushups
-44,39,43,0,1,2,pushups
-48,64,33,1,1,3,pushups
-48,64,33,1,1,3,pushups
-66,67,25,2,0,2,pushups
-66,67,25,2,0,2,pushups
-48,76,18,1,-1,3,pushups
-48,76,18,1,-1,3,pushups
-53,66,14,1,2,2,pushups
-53,66,14,1,2,2,pushups
-42,46,2,1,0,2,pushups
-42,46,2,1,0,2,pushups
-35,39,2,0,1,1,pushups
-35,39,2,0,1,1,pushups
-39,24,-5,0,2,0,pushups
-39,24,-5,0,2,0,pushups
-26,20,6,-1,1,0,pushups
-26,20,6,-1,1,0,pushups
-42,9,0,0,1,-1,pushups
-42,9,0,0,1,-1,pushups
-49,4,5,-1,0,0,pushups
-49,4,5,-1,0,0,pushups
-63,0,13,0,-1,1,pushups
-63,0,13,0,-1,1,pushups
-60,-13,10,0,-2,2,pushups
-60,-13,10,0,-2,2,pushups
-62,-19,17,0,-3,3,pushups
-62,-19,17,0,-3,3,pushups
-74,-33,24,1,0,3,pushups
-74,-33,24,1,0,3,pushups
-74,-40,22,2,-1,4,pushups
-74,-40,22,2,-1,4,pushups
-66,-34,21,1,1,5,pushups
-66,-34,21,1,1,5,pushups
-65,-33,20,2,0,5,pushups
-65,-33,20,2,0,5,pushups
-48,-32,18,2,0,5,pushups
-48,-32,18,2,0,5,pushups
-31,-32,16,1,1,6,pushups
-31,-32,16,1,1,6,pushups
-5,-25,19,3,0,5,pushups
-5,-25,19,3,0,5,pushups
17,-20,8,2,1,4,pushups
17,-20,8,2,1,4,pushups
48,-6,-8,2,1,3,pushups
48,-6,-8,2,1,3,pushups
78,7,-25,2,0,1,pushups
78,7,-25,2,0,1,pushups
92,11,-41,1,0,0,pushups
92,11,-41,1,0,0,pushups
110,14,-47,0,-1,-2,pushups
110,14,-47,0,-1,-2,pushups
118,8,-49,-1,-2,-4,pushups
118,8,-49,-1,-2,-4,pushups
106,-8,-45,-1,-2,-5,pushups
106,-8,-45,-1,-2,-5,pushups
113,-22,-43,-2,-1,-6,pushups
113,-22,-43,-2,-1,-6,pushups
94,-37,-46,-2,0,-6,pushups
94,-37,-46,-2,0,-6,pushups
72,-32,-41,-3,-1,-6,pushups
72,-32,-41,-3,-1,-6,pushups
54,-24,-34,-3,1,-6,pushups
54,-24,-34,-3,1,-6,pushups
11,-19,-25,-2,0,-4,pushups
11,-19,-25,-2,0,-4,pushups
-7,-10,-14,-2,0,-3,pushups
-7,-10,-14,-2,0,-3,pushups
-9,-14,-16,-1,0,-2,pushups
-9,-14,-16,-1,0,-2,pushups
21,-2,-15,-1,1,0,pushups
21,-2,-15,-1,1,0,pushups
45,3,-29,0,0,0,pushups
45,3,-29,0,0,0,pushups
73,22,-45,0,1,0,pushups
73,22,-45,0,1,0,pushups
118,43,-67,0,0,-1,pushups
118,43,-67,0,0,-1,pushups
150,57,-79,-1,1,-2,pushups
150,57,-79,-1,1,-2,pushups
165,58,-80,-2,1,-3,pushups
165,58,-80,-2,1,-3,pushups
200,60,-87,-2,-2,-5,pushups
200,60,-87,-2,-2,-5,pushups
207,65,-80,-2,-2,-7,pushups
207,65,-80,-2,-2,-7,pushups
205,69,-76,-2,-4,-7,pushups
205,69,-76,-2,-4,-7,pushups
152,62,-53,0,-3,-5,pushups
152,62,-53,0,-3,-5,pushups
106,57,-45,0,-4,-4,pushups
106,57,-45,0,-4,-4,pushups
119,60,-45,0,0,-5,pushups
119,60,-45,0,0,-5,pushups
105,54,-40,0,-2,-2,pushups
105,54,-40,0,-2,-2,pushups
93,49,-15,0,-1,-3,pushups
93,49,-15,0,-1,-3,pushups
20,-1,-10,0,-2,-4,pushups
20,-1,-10,0,-2,-4,pushups
14,-8,2,-1,0,-3,pushups
14,-8,2,-1,0,-3,pushups
-43,-35,25,-1,-3,-5,pushups
-43,-35,25,-1,-3,-5,pushups
-120,-65,54,-2,0,-5,pushups
-120,-65,54,-2,0,-5,pushups
-205,-106,84,-2,-3,-5,pushups
-205,-106,84,-2,-3,-5,pushups
-257,-157,123,0,1,-1,pushups
-257,-157,123,0,1,-1,pushups
-282,-184,130,1,-1,5,pushups
-282,-184,130,1,-1,5,pushups
-223,-140,131,2,2,8,pushups
-223,-140,131,2,2,8,pushups
-158,-76,96,0,5,10,pushups
-158,-76,96,0,5,10,pushups
-101,-44,69,2,4,9,pushups
-101,-44,69,2,4,9,pushups
-68,-11,60,2,4,6,pushups
-68,-11,60,2,4,6,pushups
-69,9,54,1,4,5,pushups
-69,9,54,1,4,5,pushups
-61,25,48,1,3,4,pushups
-61,25,48,1,3,4,pushups
-60,17,39,0,2,2,pushups
-60,17,39,0,2,2,pushups
-41,9,42,0,2,2,pushups
-41,9,42,0,2,2,pushups
-55,4,39,1,1,2,pushups
-55,4,39,1,1,2,pushups
-49,13,48,1,0,2,pushups
-49,13,48,1,0,2,pushups
-47,23,38,2,0,3,pushups
-47,23,38,2,0,3,pushups
-54,31,32,1,0,3,pushups
-54,31,32,1,0,3,pushups
-39,34,24,2,0,3,pushups
-39,34,24,2,0,3,pushups
-45,32,19,0,1,2,pushups
-45,32,19,0,1,2,pushups
-31,39,14,0,2,1,pushups
-31,39,14,0,2,1,pushups
-43,34,17,0,1,0,pushups
-43,34,17,0,1,0,pushups
-31,44,17,-1,1,0,pushups
-31,44,17,-1,1,0,pushups
-44,59,8,-1,1,-1,pushups
-44,59,8,-1,1,-1,pushups
-56,69,9,1,-3,1,pushups
-56,69,9,1,-3,1,pushups
-35,72,0,0,-1,1,pushups
-35,72,0,0,-1,1,pushups
-39,64,-2,1,-3,3,pushups
-39,64,-2,1,-3,3,pushups
-80,31,11,1,0,3,pushups
-80,31,11,1,0,3,pushups
-47,-24,-6,0,0,5,pushups
-47,-24,-6,0,0,5,pushups
-62,-46,2,0,-2,5,pushups
-62,-46,2,0,-2,5,pushups
-49,-40,25,1,1,5,pushups
-49,-40,25,1,1,5,pushups
-26,-40,17,2,1,6,pushups
-26,-40,17,2,1,6,pushups
-5,-30,19,2,0,5,pushups
-5,-30,19,2,0,5,pushups
23,-19,12,2,1,4,pushups
23,-19,12,2,1,4,pushups
49,-10,2,2,0,3,pushups
49,-10,2,2,0,3,pushups
60,-9,-13,1,1,2,pushups
60,-9,-13,1,1,2,pushups
105,-8,-25,1,-1,1,pushups
105,-8,-25,1,-1,1,pushups
101,-17,-30,0,0,-2,pushups
101,-17,-30,0,0,-2,pushups
113,-21,-33,0,-1,-3,pushups
113,-21,-33,0,-1,-3,pushups
112,-28,-36,-1,-1,-5,pushups
112,-28,-36,-1,-1,-5,pushups
100,-38,-36,-1,-1,-6,pushups
100,-38,-36,-1,-1,-6,pushups
94,-40,-38,-2,-2,-6,pushups
94,-40,-38,-2,-2,-6,pushups
66,-34,-38,-2,0,-6,pushups
66,-34,-38,-2,0,-6,pushups
65,-17,-39,-2,-1,-5,pushups
65,-17,-39,-2,-1,-5,pushups
38,-11,-31,-2,0,-4,pushups
38,-11,-31,-2,0,-4,pushups
64,6,-32,-1,0,-3,pushups
64,6,-32,-1,0,-3,pushups
51,2,-34,-1,0,-2,pushups
51,2,-34,-1,0,-2,pushups
75,13,-46,-1,1,-2,pushups
75,13,-46,-1,1,-2,pushups
78,31,-44,0,0,-1,pushups
78,31,-44,0,0,-1,pushups
105,58,-61,0,1,-2,pushups
105,58,-61,0,1,-2,pushups
128,73,-60,-1,3,-2,pushups
128,73,-60,-1,3,-2,pushups
157,69,-67,-1,0,-4,pushups
157,69,-67,-1,0,-4,pushups
191,68,-83,-1,-3,-5,pushups
191,68,-83,-1,-3,-5,pushups
173,73,-71,-1,-2,-7,pushups
173,73,-71,-1,-2,-7,pushups
150,55,-58,-1,-5,-6,pushups
150,55,-58,-1,-5,-6,pushups
139,64,-42,0,-3,-3,pushups
139,64,-42,0,-3,-3,pushups
111,49,-25,1,-3,-5,pushups
111,49,-25,1,-3,-5,pushups
147,54,-36,0,-2,-3,pushups
147,54,-36,0,-2,-3,pushups
119,30,-17,0,-3,-3,pushups
119,30,-17,0,-3,-3,pushups
88,7,-14,0,-2,-2,pushups
88,7,-14,0,-2,-2,pushups
35,-22,1,0,-1,-3,pushups
35,-22,1,0,-1,-3,pushups
-3,-30,12,-1,-1,-2,pushups
-3,-30,12,-1,-1,-2,pushups
-42,-44,22,-1,-2,-3,pushups
-42,-44,22,-1,-2,-3,pushups
-135,-77,57,-2,1,-6,pushups
-135,-77,57,-2,1,-6,pushups
-205,-114,86,-2,-2,-4,pushups
-205,-114,86,-2,-2,-4,pushups
-259,-160,109,0,0,-1,pushups
-259,-160,109,0,0,-1,pushups
-262,-152,116,0,-1,4,pushups
-262,-152,116,0,-1,4,pushups
-237,-112,131,-1,1,8,pushups
-237,-112,131,-1,1,8,pushups
-159,-62,89,1,5,10,pushups
-159,-62,89,1,5,10,pushups
-114,-26,77,3,4,9,pushups
-114,-26,77,3,4,9,pushups
-60,2,58,3,3,7,pushups
-60,2,58,3,3,7,pushups
-45,18,44,1,5,5,pushups
-45,18,44,1,5,5,pushups
-50,27,36,1,4,2,pushups
-50,27,36,1,4,2,pushups
-28,36,29,0,2,2,pushups
-28,36,29,0,2,2,pushups
-51,51,30,0,2,1,pushups
-51,51,30,0,2,1,pushups
-49,37,38,1,1,3,pushups
-49,37,38,1,1,3,pushups
-56,48,28,1,1,2,pushups
-56,48,28,1,1,2,pushups
-70,31,28,1,1,3,pushups
-70,31,28,1,1,3,pushups
-61,40,21,1,0,2,pushups
-61,40,21,1,0,2,pushups
-57,26,17,0,1,1,pushups
-57,26,17,0,1,1,pushups
-52,23,18,1,1,2,pushups
-52,23,18,1,1,2,pushups
-42,23,11,0,1,1,pushups
-42,23,11,0,1,1,pushups
-30,25,13,0,1,0,pushups
-30,25,13,0,1,0,pushups
-28,38,11,0,1,0,pushups
-28,38,11,0,1,0,pushups
-35,50,10,0,1,-1,pushups
-35,50,10,0,1,-1,pushups
-48,50,3,0,-1,1,pushups
-48,50,3,0,-1,1,pushups
-33,51,-8,0,-1,1,pushups
-33,51,-8,0,-1,1,pushups
46,38,-2,0,-2,2,pushups
46,38,-2,0,-2,2,pushups
-87,21,-6,0,-1,3,pushups
-87,21,-6,0,-1,3,pushups
-86,-5,6,1,-1,2,pushups
-86,-5,6,1,-1,2,pushups
-85,-41,-5,0,0,5,pushups
-85,-41,-5,0,0,5,pushups
-49,-16,6,1,0,6,pushups
-49,-16,6,1,0,6,pushups
-53,-18,14,1,1,5,pushups
-53,-18,14,1,1,5,pushups
-34,-38,8,1,1,5,pushups
-34,-38,8,1,1,5,pushups
-18,-28,20,1,0,5,pushups
-18,-28,20,1,0,5,pushups
14,-20,10,2,1,4,pushups
14,-20,10,2,1,4,pushups
40,-3,-3,1,0,4,pushups
40,-3,-3,1,0,4,pushups
60,-6,-9,1,1,2,pushups
60,-6,-9,1,1,2,pushups
88,-11,-17,0,-1,1,pushups
88,-11,-17,0,-1,1,pushups
100,-17,-19,0,0,-2,pushups
100,-17,-19,0,0,-2,pushups
112,-28,-20,0,-1,-3,pushups
112,-28,-20,0,-1,-3,pushups
118,-28,-22,0,-2,-5,pushups
118,-28,-22,0,-2,-5,pushups
113,-40,-22,0,-1,-5,pushups
113,-40,-22,0,-1,-5,pushups
93,-56,-23,-1,0,-5,pushups
93,-56,-23,-1,0,-5,pushups
70,-47,-22,-1,-1,-5,pushups
70,-47,-22,-1,-1,-5,pushups
62,-43,-24,-2,1,-5,pushups
62,-43,-24,-2,1,-5,pushups
48,-22,-28,-1,0,-4,pushups
48,-22,-28,-1,0,-4,pushups
50,-13,-37,-1,0,-3,pushups
50,-13,-37,-1,0,-3,pushups
56,-6,-38,-1,0,-2,pushups
56,-6,-38,-1,0,-2,pushups
60,-4,-49,-1,-1,-2,pushups
60,-4,-49,-1,-1,-2,pushups
75,6,-51,-1,1,-2,pushups
75,6,-51,-1,1,-2,pushups
97,29,-55,-1,1,-1,pushups
97,29,-55,-1,1,-1,pushups
116,51,-60,-1,0,-1,pushups
116,51,-60,-1,0,-1,pushups
154,65,-73,-1,1,-3,pushups
154,65,-73,-1,1,-3,pushups
156,55,-72,-1,-1,-4,pushups
156,55,-72,-1,-1,-4,pushups
165,61,-73,-1,-4,-5,pushups
165,61,-73,-1,-4,-5,pushups
170,67,-69,-2,-1,-7,pushups
170,67,-69,-2,-1,-7,pushups
139,72,-53,-1,-5,-5,pushups
139,72,-53,-1,-5,-5,pushups
105,59,-30,0,-3,-5,pushups
